filename,title,description,brand,model,engine_type,engine_configuration,vehicle_type,fuel_type,engine_state,turbo_supercharged,is_car
2E9LOddDk6g_6_16.wav,Look Inside Flathead V8 Engine While Running,"Check out the pistons and valves moving underneath a running Flathead V8 engine. Filmed at 2015 Hot Rod Hill Climb, get more coverage at http://www.drivingline.com/2015/08/hot-rod-hill-climb-coverage-gallery/.",none,none,Flathead V8,V8,hot rod,gasoline,running,none,yes
2FDzkNRk9sM_30_40.wav,1946 chevrolet fleetline lt1 engine,1946 chevrolet fleetline lt1 engine,Chevrolet,Fleetline,LT1,V8,sedan,gasoline,none,no,yes
2FEZo7RCerc_30_40.wav,BFI 1.8T MK3 Engine Start,"Just got the MK3 up and running and it's time to get it tuned to our specs. Keep an eye out for updates as we button up the conversion kit and get it ready for sale soon

EDIT: pricing and purchasing information is available here: http://store.blackforestindustries.com/mk31cokit.html",Volkswagen,Golf MK3,1.8T,inline-4,hatchback,gasoline,running,yes,yes
2FTFQxNmrpY_0_10.wav,Yaris T-Sport Blitz SUS,My Yaris T-Sport with a Blitz SUS Power Induction Kit. I have relocated the battery sideways to stop the engine sucking in a load of hot air. Can feel definite gains!,Toyota,Yaris T-Sport,1NZ-FE,inline-4,hatchback,gasoline,none,no,yes
2FYOn75qIHw_0_10.wav,1hdfte into 80 series land cruiser,just got new 1hdfte engine running in 80 series land cruiser,Toyota,Land Cruiser 80 series,1HD-FTE,inline-6,SUV,diesel,running,yes,yes
2GZz2xo7zao_23_33.wav,HUGE Allis Chalmers Engine at LRPTA 2009,HUGE Allis Chalmers Engine at LRPTA 2009. This thing is big!!!,Allis Chalmers,none,none,none,industrial engine,none,none,none,no
2H3xz2-f1k4_10_20.wav,corolla 2E 1.3L engine downpipe HKS muff downpipe 2,corolla 2E 1.3L engine downpipe HKS muff downpipe 2,Toyota,Corolla,2E,inline-4,sedan,gasoline,none,no,yes
2HCAKB6IpEQ_240_250.wav,Ted Williams 15hp SEARS,"Ted Williams 15hp SEARS Outboard Motor. Been stored many yrs.
Complete Serviced, Looks and Runs New.",Sears,Ted Williams,15hp,none,outboard motor,gasoline,running,no,no
2Hd_hZG7q1g_30_40.wav,Bleeding air from injector lines.  6.5 Diesel HMMWV engine.AVI,"2001 GEP 6.5 Diesel engine out of a HMMWV.  I modded the engine can to be able to take a starter, then I built a crude wiring harness.  I converted the injector pump to 12v, I used a 12v gear reduction started.  I used a 5 gallon gas can to feed the fuel.",AM General,HMMWV,6.5 Diesel,V8,Military Light Truck,diesel,off,yes,no
2HzDvAit5C4_30_40.wav,LQ9 6.0 LS ON ENGINE RUN STAND,"Built a run stand for my LQ9 6.0.  Putting it in a 1990 mustang :D  It is completely stock internally.  I'll be putting a cam, springs, and pushrods in the engine and firing it back up on the stand before dropping it in the stang.",Ford,Mustang,LQ9,V8,muscle car,gasoline,running,no,yes
2IUq-EUv-L4_30_40.wav,1940 Chevy Roadster Pickup - Starting Engine,Starting engine on my 1940 Chevy Roadster Pickup,Chevrolet,Roadster Pickup,none,inline-6,pickup truck,gasoline,starting,no,no
2IiLWMW9MX0_0_7.wav,first start of my M10 tuned engine,the 'first' start of my new BMW M10 tuned engine.,BMW,none,M10,inline-4,none,gasoline,running,none,yes
2Iqo8I6vV3E_12_22.wav,66 Baja 1600 Cold Engine Start,Baja for sale in Santee Ca,Volkswagen,Baja Bug,none,flat-4,off-road,gasoline,cold start,no,yes
2IujTXI0Vic_24_34.wav,1916 Fairbanks-Morse engine,"1916 Fairbanks-Morse 3 horsepower, throttle governed, ignitor fired with Sumter rotary magneto",Fairbanks-Morse,none,none,single-cylinder,stationary engine,gasoline,none,no,no
2JVcK5o_Txk_10_20.wav,"Kyriacos-vgb, Lister JP4",1943 Lister JP4,Lister,none,JP4,inline-4,industrial engine,diesel,none,no,no
2Jnv4ouZEEw_10_20.wav,On3 Twin Turbo Coyote vs 418ci CTS-V,"2014 mustang GT, on3 twin turbo kit, 47lb injectors, 5c converter, stock engine, stock trans VERSUS 2011 Cadillac ctsv sedan, 418ci engine, cam, Etc., 18 psi on stock blower.",,,,,,,,,
2Kz3HVS7ips_30_40.wav,Sand Pebbles Engine,"Triple expansion steam engine aboard SS LAne VIctory, in number two museum/hold, operated by Andy Bradshaw",none,SS Lane Victory,Triple expansion steam engine,none,cargo ship,heavy fuel oil,running,no,no
2LjNhzNDxSM_30_40.wav,kyosho gxr28 engine,kyosho gxr28 engine with thunder tiger pro 28 high speed needle,Kyosho,GXR28,GXR28,none,RC car,nitro,none,no,no
2M5UHBQqHXc_0_6.wav,1973 Sleek Craft Jet Boat Engine Run,,Sleek Craft,none,none,V8,jet boat,gasoline,running,no,no
2MNio1t33Mg_30_40.wav,HG Motorsports CLA Performance Engine Damper Comparrison,"The HG Motorsports Mercedes-Benz CLA250 / CLA45 AMG Performance Engine Damper is the best way to minimize engine movement and improve traction without major impact to NVH  (noise, vibration, harmonics) in the cabin. The damper does not eliminate all movement it reduces engine movement to helps prevent wheel hop and transfer power to the pavement more effectively. 

The CLA250 in this video is running on a dyno to simulate real road load on the car.

Available at 
https://www.hgmotorsports.com/product/hg-motorsports-mercedes-benz-cla250-cla45-amg-performance-engine-damper/

facebook: http://www.facebook.com/HGMotorsports
twitter: https://twitter.com/HGMotorsports
http://instagram.com/hgmotorsports",Mercedes-Benz,CLA250 / CLA45 AMG,none,inline-4,sedan,gasoline,running,yes,yes
2NMMLgbwc70_30_40.wav,bimota db-1 engine start! exhaust sound!!!,"For more information to our HP.
詳しくはＨＰを­ご­覧ください。https://www.autoprestige.co.jp",Bimota,DB-1,none,V-twin,sport bike,gasoline,running,no,no
2bchs4Ex__4_30_40.wav,JDM 97 Spec B18C ITR Engine Stock ECU Street Tires,"My 2000 EK Civic Hatchback
Engine: JDM 97 Spec B18C Integra Type R Engine



CHASSIS: Tien Mono Flex Full Coil over 
Front and Rear Camber kit
CTR Front Control Arms
CTR Front Sway Bar
Mugen Front Strut Tower Bar
Vision Suspension Bushings 
Integra Type R 36MM 5 Lug Conversion
Integra Type R 15 inch Rims 
Dunlop Dirreza 101 Tires Front 215 Rear 225",Honda,Civic EK,B18C,inline-4,"JDM, hatchback",gasoline,running,no,yes
2ejDhClqinY_30_40.wav,M54B30 Engine Break In,"0 hr M54B30 break-in on dyno after rebuild:

- Stock M54B30 Intake
- Ported Head
- Upgraded valves/springs
- Schrick 264/248 Camshafts
- Electric water pump
- Custom ATI Damper
- Baffled pan / oil pump upgrade / Inline oil filter / Oil cooler / Accusump / 12 quarts Oil
- Custom Billet oil squirters
- Coated Bearings
- Arrow Rods (Steel)
- CP 11:1 Forged Pistons
- Kromer Kraft Headers and 3.5"" Exhaust
- Custom DME Software (7600 RPM)",BMW,none,M54B30,inline-6,none,gasoline,running,no,yes
2rsIhNgn6_Y_5_15.wav,Strange noise on 2008 golf gt sport tdi 2.0 bkd engine,"Post major service and timing belt change. Really audible whooshing or resonance noises. Most audible around 1000-1200 rpm.

Noise appears to be coming from the timing belt end of the engine. Cameraphone was in this location for the video.

There also appears to be a change in the turbo behaviour, it seems much more laggy than before. Previously there was a good pick up at around 1600-1700 RPM, the engine feels much smoother now and runs through to 2200-2300 before any apparent kick, and even then it appears quite mild.",Volkswagen,Golf GT Sport,BKD,inline-4,hatchback,diesel,running,yes,yes
2wrkiCA9WiQ_19_29.wav,Skyranger engine test,Dave checking the tickover after messin with the carbs. Rob filming,none,Skyranger,none,none,ultralight aircraft,gasoline,idle,none,no
2zHJeuPebs0_29_39.wav,gto engine video movie tested power mustang gt500 shelby,gto engine video movie tested power mustang gt500 shelby,Pontiac,GTO,none,V8,muscle car,gasoline,none,none,yes
30eeUiw2qbE_30_40.wav,Trusty Tractor Douglas Engine disking allotment,"Here is my Trusty tractor made at Bentley Heath by Tractors London Limited and is powered by a Douglas Engine. 
This is the last time it is going to be worked after doing a compression test and found it to be 3 quarters below what the compression should be, before going into the shed for a some work, i.e valves, de coke ect. 
My father is at the handle bars of the machine disking the plot over after i ploughed it the weekend before which was hard work, as the machice just kept spinning and wouldn't run right, also the land not being turned over for the best part of 6 years didn't help and in the next coming weeks it will be rotovated by Kohler powered Gem.",Tractors London Limited,Trusty Tractor,Douglas Engine,none,tractor,gasoline,running,no,no
34HGzb0i0Qc_30_40.wav,VOLVO 850 T5 0-200 with S60 T5 engine,Przespieszenie acceleration 0-200 Volvo 850 T5 na seryjnym silniku od S60 T5,Volvo,850 T5,B5254T (from S60 T5),inline-5,sedan,gasoline,accelerating,yes,yes
3snG-NopQEw_15_25.wav,My 1995 Toyota Camry Le - Idle Engine,Just giving a brief video of my most valuable possession. Might be more videos in the future.,Toyota,Camry Le,none,inline-4,sedan,gasoline,idle,no,yes
3swQHkDkd4g_26_36.wav,Leyland Engine check,"Leyland Engine piston check
New piston rings changed

From
Auto Tech Engineers
All type engine repair
Trincomalee. 
Sri Lanka",Leyland,none,none,none,none,diesel,off,none,no
3sx4dDiRNEI_30_40.wav,VW VOLKSWAGEN PASSAT SE B5.5 2.0 PETROL 115 BHP 85KW 135000 MILES AZM ENGINE CODE,VW VOLKSWAGEN PASSAT SE 2.0 PETROL 115 BHP 85KW 135000 MILES AZM ENGINE CODE,Volkswagen,Passat SE B5.5,AZM,inline-4,sedan,petrol,none,no,yes
3tA0PZQ7heg_14_24.wav,COME Racing 420ci LS Engine,"A 420ci LS Chev V8 engine built from a new 6.0L L76 donor engine. We took a new 6.0L factory alloy block. Bored it +.030"" and fitted one of our 4.100"" stroke 4340 steel LS cranks, our 6.1"" ""H"" beam 4340 steel rods, Diamond Racing custom high compression forged pistons, Total Seal rings, King rod and main bearings, new GM stock volume oil pump, Dana single row late model timing set, factory VE-VF Commodore oil pan, Powerbond steel harmonic balancer (not underdriven), COME LSCH-923 camshaft 236/245 degrees duration @.050"" ground on 114 degree lobe centres, .617"" lift on both with production 1.7:1 rocker arms, PAC conical springs, stock unported L76 square port heads with a competition valve seat job, stock L76 intake manifold fly by wire throttle body fuel rails and fuel injectors, 
factory coils, dyno tested with Pacemaker of the shelf 1 7/8"" primary 4-1 headers. Tuned using HP Tuners software.
In room power 606 bhp @ 5750 rpm and 596 ft.lbs torque @ 4750 rpm. This is a pretty simple to emulate combination which would make an incredible heavy street car performer.
For those who like to see corrected power for a perfect weather day this was 617 bhp @ 5750 rpm and 606 ft.lbs torque @ 4750 All testing was done on our Superflow 901 dyno at an acceleration rate of 600 rpm per second.",Chevrolet,none,LS,V8,heavy street car,gasoline,none,no,yes
3tGPIeLNCY4_30_40.wav,Evinrude 4hp/ 4 Horse Power outboard Engine Longshaft For Sale on eBay  27/08/2010,"Running my 1981 4hp longshaft outboard in a bucket of water.
For sale on ebay.co.uk
Ending on 27 Aug, 2010 20:56:16 BST
The reason why it is smoky is because of too much oil
Thanks for looking",Evinrude,4hp,none,none,outboard engine,gasoline,running,no,no
3tLKjkGx7J8_19_29.wav,"LS1 Engine Dyno Run MS3, PRC 5.3 Heads",,Chevrolet,none,LS1,V8,muscle car,gasoline,running,no,yes
3tWdVOOLCQQ_30_40.wav,Rotary engine Locost 7,First start up.,Locost,7,none,rotary,kit car,gasoline,running,none,yes
3uSBPiS6AhY_12_22.wav,RC jet engine starter,"Rc jet engine automatic starter, high RPM Mabuchi motor used.",none,none,jet engine,none,RC aircraft,jet fuel,none,none,no
3uVuiV2nBuA_30_40.wav,2005 Acura TL 3.2L engine with 77k miles,"We are removing the engine from this 2005 Acura TL to sell. We have this listed on ebay at: http://cgi.ebay.com/ws/eBayISAPI.dll?ViewItem&item=181086172748#ht_1682wt_1159 
ou can also call us at 1-866-534-0477, ext.306 to inquire about this engine and other parts. This is a good running engine with 77,111 miles on it.",Acura,TL,J32A3,V6,sedan,gasoline,running,no,yes
3ukHk4E6HsY_16_26.wav,Hayabusa Engine,Video of my Hayabusa engine which I'm selling on E-Bay,Suzuki,GSX1300R Hayabusa,Hayabusa,inline-4,motorcycle,gasoline,none,no,no
3v2fFrOFKd0_17_27.wav,New Engine (S52B32),"Haha  It lives!  
Here is my S52B32 installed installed in my 99' BMW M3.
If any has to replace a bmw e36 engine, remember to swap the engine with the harness, it makes the job much easier.",BMW,M3,S52B32,inline-6,sedan,gasoline,running,no,yes
3vAXO3X_1Tg_23_33.wav,Balkan 50(with engine M75),Balkan soundcheck.,Balkan,50,M75,none,motorcycle,gasoline,running,no,no
3vYTQqju67k_24_34.wav,Merkur steam engine ALCOHOL burner.flv,,Merkur,none,steam engine,none,model engine,alcohol,running,no,no
3vig7dw2vX0_26_36.wav,Black Magic RV-7 first engine start,Black Magic's engine fired up for the first time.  All systems were within range.,Van's Aircraft,RV-7,none,flat-4,experimental aircraft,avgas,running,none,no
3vu7TKzCMQ0_30_40.wav,Astra Jet arrival and engine shut down,The Astra Jet returning from the paint shop....,Israel Aerospace Industries (IAI),Astra Jet,none,none,business jet,jet fuel,off,yes,no
3wkDPzaEDCM_30_40.wav,hornsby  ackroyd engine 1899.AVI,hornsby   ackroyd engine 1899,Hornsby,Ackroyd,none,none,stationary engine,kerosene,none,no,no
3wp-a8b4YKU_30_40.wav,WTCC BMW Engine,"WTCC Race of Japan
Team Engstler",BMW,none,none,inline-4,touring car,gasoline,running,none,yes
3ws1iPSf6qY_11_21.wav,F16 engine test,,General Dynamics (now Lockheed Martin),F-16 Fighting Falcon,none,none,jet fighter,jet fuel,running,yes,no
3xBFnqCjLhE_30_40.wav,Hydrogen Honda GX25 Engine,Modified GX25 Honda Engine running on Hydrogen. Preparing to run engine on Asemblon's HYDRNOL™ Carrier technology.  HYDRNOL™ is used to store hydrogen on an organic molecule.,Honda,none,GX25,inline-1,small engine,hydrogen,running,no,no
3yDrgjC7WR0_12_22.wav,Hulk Supra Engine on Test Stand,"Ebrahim Kanoo's ""Hulk Supra"" Drag Race engine running on the custom made engine test stand in the team's Manama, Bahrain Headquarters. Engine is 3.0L Toyota 2JZGTE built by Twins Turbo Motorsports with a MoTeC M800 and CDI-8 Tuned By Shane T. It features a Precision Turbo Pro Mod 90 Turbo, Hypertune intake Manifold, Full Race Header and a Custom Intercooler built by Ed Thornton. The car is maintained by Bahrain's own Haider Koohzad who is the crew chief on the Hulk Supra.",Toyota,Supra,2JZ-GTE,inline-6,JDM,gasoline,running,yes,yes
3yInUICkKbM_30_40.wav,"Water crossing, flooded engine lots of smoke!",I sat on the roof and filmed my mate cross this water as Dan's Disco drank some water!,Land Rover,Discovery,none,none,SUV,none,running,none,yes
3ykuX5FguoI_11_21.wav,Magpul PDR-C PolarStar Fusion Engine Conversion 30+ RPS,This is the test firing of the Magpul PDR-C PolarStar Fusion Engine Conversion shooting 30+ RPS with a flash mag. The conversion has a specially modified trigger and fire select mechanism. Details here: http://www.bingoairsoftworks.com/magpul-pdr-c-polarstar-fusion-engine-conversion/,Magpul,PDR-C,PolarStar Fusion Engine,none,airsoft gun,none,running,no,no
3yoTtu1cyJo_29_39.wav,Sylva Mojo kit car  - engine first start,First turn of the key in my Mojo!,Sylva,Mojo,none,none,kit car,gasoline,running,none,yes
3zAhBRCl8hs_30_40.wav,AlphaVictory Hot Air Engine,This is a short clip of my ALPHA type Sterling engine. This type of engine expands air in the hot cylinder and compresses it in the cold cylinder. I designed this in Pro-Engineer and built it on my Mini-Lathe and Mill. The hot cylinder is made from stainless steel and the pistons are made of graphite.,AlphaVictory,Hot Air Engine,Sterling engine (ALPHA type),none,demonstration engine,external combustion (heat source),running,no,no
3zPsos-mfBg_25_35.wav,Kubota Z482 Super Mini Series engine Running,"Good used Kubota Z482 Engine. 9.5HP our tag number is 500-12707. For more information and pricing please call Frontier Truck Parts (866)241-2110 or visit us online at www.frontiertruckparts.com.  We have hundreds of engines and thousands of engine parts, body parts, wheel end and suspension components in stock ready to go!",Kubota,none,Z482,inline-2,industrial/agricultural equipment,diesel,running,no,no
3zW_8oVCG44_0_10.wav,honda push mower engine test,testing a honda 5.5 hp engine.,Honda,push mower,5.5 hp engine,none,lawn mower,gasoline,running,no,no
3zoiQ7-4BVs_30_40.wav,VW Type1 1915cc Engine First Run,"VW Type1 1915cc Engine First Run

Original VW case machined for the 1915cc, DPR Lightened flywheel and counterweight crankshaft, 
Revised original VW rods, MAHLE Pistons kit, Engle W125 camshaft, Straight cut, SCAT lifters, 
DRD Cylinder heads with 40x35 stainless steel valves and dual springs 
CB reinforced rocker arms with original rockers, BERG pushrods
BERG 26mm large flow oil pump, BERG external oil sump, 
Pair of Weber 44 IDF on CB Performance ""Big Beef"" manifolds and BERG linkage 
009 ignition with Petronix IGNITOR module and Type 4 radiator for improved cooling
and a KENNEDY Stage 1 clutch

More about this engine on our Weblog :
http://patvw.skynetblogs.be/tag/1915+for+a+68+beetle",Volkswagen,Type 1,1915cc (modified VW Type 1 engine),flat-4,compact car,gasoline,running,no,yes
400GSZvGFQA_23_33.wav,"WRECKING 2008 MAZDA 3 ENGINE, 2.3, AUTOMATIC (J14891)","EBAY STORE: http://bit.ly/EBAYSTOREJJ

CALL: 02-9724-8099
EMAIL: sales@jjautoparts.com.au
WEBSITE: http://www.jjautoparts.com.au
CONTACT US TO ORDER PARTS OR FOR MORE INQUIRIES

We are currently wrecking this car. Contact us now to order your parts!

STORE ADDRESS: 70 Hume Highway Lansvale NSW 2166

WE HAVE THOUSANDS OF QUALITY USED PARTS AVAILABLE FOR ALL MAKES & MODELS. WE CAN SHIP PARTS TO ANYWHERE IN AUSTRALIA AND OFFER WARRANTY THAT YOU'VE NEVER SEEN FROM OTHER AUTO PARTS RECYCLERS OUT THERE.

PARTS WE ARE DISMANTLING: A/C Compressor | A/C Condenser | A/C Evaporator | ABS Pump | Air Bag | Air Cleaner/Box | Air Condensor | Air Flow Meter | Air Resonator | Air Bag Module/Sensor | Alternator | Antenna | Axle | Bar Flasher | Battery | Bonnet | Bonnet Hinge/Strut | Bonnet Lock/Support | Boost Controller | Bull Bar | Bumper Bars | Bumper Bracket | Bumper Iron | Bumper Reinforcement | Cargo Barrier | Canopy | Centre Console | Coil Pack | Combination Switch | Complete Interior | Control/Trail Arm | Corner Light | Courtesy Light | Cylinder Heads | Diffs / Diff Centre | Distributor | Door | Door Mirror | Door Switch | Door Window | Door/Bootlid/Tailgate Lock | Driveshaft | ECU | Energy Abosorber | Engine | Exhaust System | Fan | Flywheel/Flexplate | Foglight/Spotlight | Front Bumper | Front Diff Assembly | Front Panel | Front Seat | Front Tail/Prop Shaft | Front Crossmember/Cradle | Fuse Box | Gearbox/Transmission | Grille | Guard/Fender | Guard/Fender Liner | Headlight | Heater Core Box | Heater Fan Motor | Heater/AC Control | Hubs | Ignition W/ Key | Instrument Cluster | Intercooler | Lowered King Spring | LPS Conversion | Manifold | Muffler | Nudge Bar | Overflow Bottle | Owner's Handbook/Manual | Parcel Shelf | Power Winch | Power Door Window Switch/Master Switch | Radiator | Radiator Support | Radio/Sat Navigation Unit | Rear Bumper | Rear Diff Assembly | Rear Garnish | Rear Tail/Prop Shaft | Rear Tray | Roof Glass/Sunroof | Roof Racks | Seat Belt | Seats | Shock Absorber | Side Steps | Slotted Rotor | Snorkels | Spare Wheel Carrier | Spare Wheel Cover | Spoiler | Sports Bar/Roll Bar | Starter Motor | Steering Wheel | Stiffner | Strut | Strut Brace | Sunvisor | Suspension | Tailgate | Taillight | Throttle Body | Tonneau Cover | Towbar | UTE Back | UTE Lid | UTE Tray Liner | Washer Bottle | Wheel Mag - Alloy | Wheel Standard - Steel | Window Regulator/Motor | Wiper Motor | Wiper Switch

We are a car wrecker, car dismantler, car breaker, used auto parts dealer, used auto parts seller, car recycler, auto recycler and have the largest single site car salvage yard, car wrecking yard, auto recycling yard, car recylcling yard based in Sydney. We can ship parts to any locations in Australia. Sydney, New South Wales (NSW), Canberra, Melbourne, Victoria (VIC), Brisbane, Queensland (QLD), Cairns, Adelaide, South Australia (SA), Perth, Western Australia (WA).",Mazda,3,2.3,inline-4,sedan,gasoline,off,none,yes
40GS_vL9khU_28_38.wav,Running Engine for sale,I'm selling my engine and heres a video.,none,none,none,none,none,none,running,none,none
40IYsJnQPZs_30_40.wav,1960 VW Ragtop Beetle 2332cc engine running,This is a high-spec 2332cc engine built for 200+hp CB044 Ultra Mag heads with 48IDA Webers and more. Sound much better in the flesh! Check out www.volkscrazy.com too see more about this awesome car!,Volkswagen,Beetle,2332cc,flat-4,classic car,gasoline,running,no,yes
40_v8FkKzAU_30_40.wav,Tamiya Rev Storm engine test,tamiya engine test,Tamiya,none,Rev Storm,none,RC car,none,running,none,yes
40e18uDyWWk_26_36.wav,Engine sixteen replacement is old 44,Engine 16 crew is happy to get this American LaFrance truck even if it is an old spare. See our website firehouse16.com,American LaFrance,none,none,none,fire truck,none,none,none,no
417Jyf1WHc0_18_28.wav,Jasper Engine 383 class 2,1987 IROC-Z with Jasper Engine class 2 383. with a holley stealth ram,Chevrolet,Camaro IROC-Z,383 stroker,V8,muscle car,gasoline,none,no,yes
41IB_6qWRz0_23_33.wav,Remote Engine Start Gilera Runner,,Gilera,Runner,none,none,scooter,gasoline,running,no,no
41LCAS35xP8_21_31.wav,XJR 1300 Turbo 1st time engine start,The result of 3 months work and patience.,Yamaha,XJR 1300,none,inline-4,motorcycle,gasoline,running,yes,no
41lH6hq3Tt4_6_16.wav,Kijang with uz engine v8 modified by spectrum bodyworks indonesia,via YouTube Capture,Toyota,Kijang,UZ,V8,none,gasoline,none,no,yes
42-vnfQQUVY_30_40.wav,VVRC 40cc Twin Engine & new AeroWorks 30cc Ultimate Bipe,,VVRC,none,40cc Twin,twin-cylinder,RC airplane,gasoline,none,no,no
42CWanNPKDY_17_27.wav,Honda Gx 390 Go Kart Engine,Gx 390 on steroids,Honda,none,GX390,single-cylinder,go-kart,gasoline,none,no,no
42UIdgU4lCQ_30_40.wav,427 LS3 stroked engine LME Head cam century transmission 6L80 built tuned 511rwhp,"427 LS3 Corvette stroked engine LME Head camshaft Century transmission 6L80 upgrade Built and Tuned by Serious HP 511rwhp

Serious HP Horsepower Performance
High Performance Parts Supercharger Systems :Edelbrock Procharger Whipple MagnaCharger 
Turbocharger Kit : Precision Turbo - Garrett 
Custom Tuning : EFIive - SCT - Diablosport - HP tuners - ProEFI - Uprev 
5858 Cunningham Road - Houston TX 77041
Ph: 713.937.3099 - mail@serioushp.com
http://www.serioushp.com/
https://www.facebook.com/#!/pages/SeriousHP-Horsepower-Performance/205831279441451",Chevrolet,Corvette,LS3,V8,sports car,gasoline,none,none,yes
42UW0kaXlOQ_13_23.wav,300zx  270 cams fully built engine idling,,Nissan,300zx,none,V6,JDM,gasoline,idle,yes,yes
42s5j7ghZdk_30_40.wav,Drag Race Goa 2011: Dual Engine Kart vs Ford Ikon,,,,,,,,,,
433xERjcSqo_0_8.wav,CL-44 engine test bournemouth airport 31-07-2013,Engine test on the CL-44 guppy at Bournemouth today!,Canadair,CL-44,none,none,cargo aircraft,aviation fuel,running,none,no
43Fo5MJpLGs_1_11.wav,Engine 2 Responding,"Exeter Twp. FD (Berks County, PA) Engine 2 responding to a call while we were at a parade in Gibraltar.  I was driving the squad, so I didn't go.  It was something BS anyway.

Engine 2 is a 1997 Saulsbury.  Total audible warning devices:  Federal Signal Q mechanical siren, Federal Signal PA-300 electronic siren, Show-Me Powercall electronic siren, and air horns.  It was pretty loud when it went past, but it was music to my ears.",Saulsbury,none,none,none,fire truck,diesel,accelerating,none,no
43GJ6O59aWI_10_20.wav,71 camaro 4.8l ls engine with gt45 turbo.,"71 camaro stock 4.8 with pac1218 springs,th400,3.42gears, 10 lbs of boost 431hp-440ft lbs. torque.",Chevrolet,Camaro,LS 4.8L,V8,muscle car,gasoline,none,yes,yes
43Sa6wACsRY_3_13.wav,Red Bull F1 Frozen One Engine,Red Bull F1 Frozen One Engine Warm up,Red Bull,F1,none,V6,Formula 1 car,gasoline,running,yes,yes
44AE5SLEeG0_30_40.wav,Honda Cuby T10 Engine,This is my second Honda T10 Cuby Engine. Built 1963,Honda,Cuby,T10,single-cylinder,motorcycle,gasoline,none,no,no
44XhZ_BKAl4_6_16.wav,Skidoo 800 etec engine bog,"- 2011 Skidoo renegade backcountry x 800 etec

Anyone whose had a similar bogging issue let me know how to fix it... i've been to 3 different dealerships, and have spent countless hours and money on this problem... very frustrating",Skidoo,Renegade Backcountry X,800 E-TEC,inline-2,snowmobile,gasoline,running,no,no
44_uzbOJTR0_13_23.wav,70HP Chrysler Outboard Boat Engine,1978 Chrysler 70HP boat engine. Friend started his 1978 his boat engine for the first time in years. Works like a charm.,Chrysler,none,none,none,outboard motor,gasoline,running,no,no
44uH0cqsoTA_30_40.wav,Antique Briggs & Stratton 1937 model WM gas engine,"1937 Briggs & Stratton washing machine engine, 1/2hp at 2500 rpm with kick starter and flexible exhaust tube to carry fumes away from operator.",Briggs & Stratton,WM,WM,single-cylinder,washing machine engine,gasoline,running,no,no
455uNZ7KMic_2_12.wav,2.670 Stirling Engine,"My proud stirling engine, running at about 500 rpm.",none,none,Stirling Engine,none,none,none,running,no,no
459IggqG3jk_26_36.wav,V3 Vortec Charger Supercharged 426ci HEMI SRT8 Diablosport CMR Engine Progarmming  643rwhp Houston,"Dodge Charger Supercharged V3 Vortec 
426ci HEMI SRT8 Diablosport CMR Engine Progarmming by Serious HP located in Houston TX  
643rwhp 

SeriousHP Horsepower Performance
High Performance Parts Supercharger Turbocharger System and Custom Tuning
5858 Cunningham Road - Houston TX 77041
Ph: 713.937.3099 - mail@serioushp.com
http://www.serioushp.com/
https://www.facebook.com/#!/pages/SeriousHP-Horsepower-Performance/205831279441451",Dodge,Charger SRT8,HEMI 426ci,V8,muscle car,gasoline,none,yes,yes
461bV5ieulU_30_40.wav,Skoda 120LS 1979 after engine adjustment,"The Skoda is running after I adjusted the valve clearance, contact breakers and ignition timing.",Skoda,120LS,none,inline-4,sedan,gasoline,running,no,yes
46ALVm7gUUs_22_32.wav,"SB2.2 Dyno Run ERD, LED, CALLIES, NHRA Drag Race Engine","Fresh rebuild of my SB2.2 drag race engine. After running the engine the last time as a 358 with 9:1, we stepped it up to a 412 with the 12:1 compression. Thanks to Brook Piper @ Callies for all his hard work getting the rotating assy right adn taking care of the custom JE pistons, John Lacrosse for rebuilding the heads and Sam and Rob at ERD in Patchogue for their advice and Dyno runs.",none,none,SB2.2,V8,drag race car,gasoline,running,no,yes
46pvDQg5qMI_40_50.wav,Jackshaft to differential,Engine going to jackshaft through a couple of pulleys and from the clutch to the differential.,none,none,none,none,none,none,none,none,no
46voGp-Ds2Q_5_15.wav,Stationary Steam Engine at Pratt Institute Part 2,This is one of three engines that were once used to generate electricity.,none,none,Stationary Steam Engine,none,stationary power generator,coal/steam,none,no,no
46wDg0Zj_lc_25_35.wav,91 BMW E34 525i engine start (2),"Film nagrany dla potrzeb Allegro
Engine for sale",BMW,E34 525i,M50B25,inline-6,sedan,gasoline,running,no,yes
474QDF2iZV0_10_20.wav,Honda Pilot timing belt knocking noise,"The noise showed up about a week ago and has gradually gotten louder. It only makes the noise when the engine is cold...or sits for the night...I checked the serpentine belt and it is frayed/cut in two spots on the outer edge...(see link below).   

  http://www.youtube.com/watch?v=LeoQeFksB8M   

I do not know of this is the cause of the knocking..",Honda,Pilot,none,V6,SUV,gasoline,running,no,yes
47CbjQ5MCHM_0_9.wav,Tűzoltódaru Nyíregyházi tűzoltóság - fire-brigade fire engine crane cognizance,Nyíregyházi tűzoltóság FAUN daruja,FAUN,none,none,none,fire engine crane,diesel,none,none,no
47Ev9j2KB9M_12_22.wav,Mercedes-Benz Clk 430 engine Rev,"revving my benzo's 4.3 Liter Mercedes Benz V8 
only brought it up to 4k RPM, sounds even better when past 5500RPM :)",Mercedes-Benz,CLK 430,M113 E43,V8,coupe,gasoline,revving,no,yes
